Price,Adj Close,Close,High,Low,Open,Volume,sma_5,sma_10,ema_12,ema_26,rsi_14,macd,macd_signal,bb_high,bb_low,returns_1d,volatility_14d,y_next_close
2015-03-11,27.232913970947266,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,31.345000076293946,31.81924991607666,31.610414038416675,31.19901300562809,43.670495247429315,0.41140103278858575,0.7420381480618309,33.214957385181286,30.776292271495958,-0.018231501353419444,0.23443758647902094,31.112499237060547
2015-03-12,27.725271224975586,31.112499237060547,31.225000381469727,30.407499313354492,30.577499389648438,193450800,31.246999740600586,31.669999885559083,31.533811761284962,31.192604578326787,49.59419378381455,0.34120718295817554,0.6618719550410997,33.22407294621018,30.756426702837672,0.018079181308032988,0.24735339761363803,30.897499084472656
2015-03-13,27.533672332763672,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,31.096499633789062,31.548249626159667,31.43591750331384,31.170744912115367,47.50080757805957,0.26517259119847125,0.5825320822725741,33.268844165534624,30.639905414848673,-0.006910410859304661,0.20680989678341033,31.237499237060547
2015-03-16,27.836650848388672,31.237499237060547,31.237499237060547,30.717500686645508,30.969999313354492,143497200,30.98699951171875,31.444749641418458,31.405391616197946,31.17568967692612,51.02165841548989,0.22970193927182692,0.5119660536724246,33.277185720990786,30.5783137373222,0.011004131812039075,0.21769952349271854,31.76000022888184
2015-03-17,28.302268981933594,31.76000022888184,31.829999923706055,31.412500381469727,31.475000381469727,204092400,31.113499450683594,31.38674964904785,31.459946787380083,31.218971940033953,55.91472624417448,0.24097484734613062,0.45776781240716585,33.269184597218825,30.566564838205977,0.016726722835783026,0.20996452163676488,32.11750030517578
2015-03-18,28.620845794677734,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600,31.424999618530272,31.38499984741211,31.56110886704096,31.285529596711125,58.937439108113985,0.2755792703298354,0.4213301039916998,33.26390776563158,30.56559166979323,0.011256299550301607,0.20829027103535816,31.875
2015-03-19,28.404748916625977,31.875,32.3125,31.850000381469727,32.1875,183238000,31.577499771118163,31.412249755859374,31.60939981057312,31.32919407102882,56.12624906778123,0.28020573954430006,0.39310523110221984,33.24903908940866,30.556710422310086,-0.007550410301909505,0.20080601874193435,31.475000381469727
2015-03-20,28.048294067382812,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400,31.693000030517577,31.39474983215332,31.588722975326444,31.339994538468886,51.74219628491693,0.24872843685755797,0.36422987225328746,33.198058816998554,30.517690732867162,-0.012549007640165422,0.20536703740052753,31.802499771118164
2015-03-23,28.340145111083984,31.802499771118164,31.962499618530273,31.6299991607666,31.780000686645508,150838800,31.8060001373291,31.396499824523925,31.621611713140556,31.374254185331797,54.851671051938254,0.24735752780875941,0.34085540336438186,32.963698153929556,30.607301373047978,0.010405063881786303,0.21129189829052897,31.67250061035156
2015-03-24,28.22429656982422,31.67250061035156,32.0099983215332,31.639999389648438,31.8075008392334,131369200,31.788500213623045,31.45099983215332,31.629440774249943,31.396346513111038,53.38131178433254,0.23309426113890552,0.3193031749192866,32.744582684341864,30.689416949447203,-0.0040877025926328026,0.21042687078565894,30.84499931335449
2015-03-25,27.486881256103516,30.84499931335449,31.704999923706055,30.844999313354492,31.635000228881836,206620800,31.53400001525879,31.47949981689453,31.50875747257372,31.355505979795737,45.09478176896572,0.1532514927779829,0.2860928384910259,32.71873693185113,30.580012801120056,-0.026126806568806837,0.22739666305084483,31.059999465942383
2015-03-26,27.678478240966797,31.059999465942383,31.219999313354492,30.649999618530273,30.690000534057617,190291600,31.370999908447267,31.474249839782715,31.43971777924582,31.333616608399193,47.380309643780784,0.10610117084662818,0.25009450496214636,32.575366579735,30.568883145606797,0.00697034065080393,0.23002743099246534,30.8125
2015-03-27,27.457921981811523,30.8125,31.174999237060547,30.727500915527344,31.142499923706055,158184800,31.23849983215332,31.46574993133545,31.343222736284925,31.2950153781474,45.05522766395795,0.048207358137524636,0.20971707559722202,32.529737172023786,30.484262385471332,-0.00796843110746892,0.23020186902640352,31.592500686645508
2015-03-30,28.153003692626953,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800,31.19650001525879,31.501250076293946,31.38157319018655,31.31705132692504,52.89978849612565,0.06452186326151121,0.18067803313007988,32.435097588316225,30.51090212939618,0.025314423907359274,0.2407688417383756,31.107500076293945
2015-03-31,27.720808029174805,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400,31.083499908447266,31.436000061035156,31.339408095741533,31.301529012063476,48.283693624805295,0.0378790836780567,0.15211824323967524,32.298404501105225,30.524345208977785,-0.015351763862003431,0.23654430055994052,31.0625
2015-04-01,27.680709838867188,31.0625,31.280000686645508,30.774999618530273,31.204999923706055,162485600,31.127000045776366,31.330500030517577,31.296806850242834,31.283823159318032,47.866337646676634,0.012983690924802005,0.1242913327767006,32.191377922626366,30.524121955303325,-0.0014465989289906833,0.22398367036275194,31.32999992370605
2015-04-02,27.919082641601562,31.32999992370605,31.389999389648438,31.047500610351562,31.25749969482422,128880400,31.1810001373291,31.276000022888184,31.301913476929485,31.28724366038381,50.59990055006982,0.014669816545673342,0.10236702953049516,32.17017964046589,30.518070138281672,0.008611667563977576,0.2244113993679126,31.837499618530277
2015-04-06,28.3713321685791,31.837499618530277,31.877500534057617,31.082500457763672,31.11750030517578,148776000,31.386000061035155,31.31224994659424,31.38431134486807,31.328003360987253,55.38000275667322,0.05630798388081715,0.09315522040055957,32.197292958786285,30.50970681996127,0.016198522057455422,0.22987698533562223,31.502500534057617
2015-04-07,28.072797775268555,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200,31.368000030517578,31.282250022888185,31.402494297051078,31.340929077510985,51.81578707288621,0.06156521954009264,0.08683722022846618,32.163019556441526,30.51573029097058,-0.010522154330162348,0.2237801771419514,31.399999618530277
2015-04-08,27.981460571289062,31.399999618530277,31.600000381469727,31.24250030517578,31.462499618530273,149316800,31.426499938964845,31.254999923706055,31.40211050035557,31.345304673142046,50.73974781576435,0.05680582721352323,0.08083094162547759,32.17117152425477,30.534828231604607,-0.003253739029907332,0.21739376894907914,31.63999938964844
2015-04-09,28.195331573486328,31.63999938964844,31.645000457763672,31.165000915527344,31.462499618530273,129936000,31.54199981689453,31.33449993133545,31.438708791016012,31.367133911401776,53.1908667378097,0.0715748796142357,0.07897972922322921,32.14757036891018,30.6664293793198,0.007643304905536663,0.21878379779661278,31.774999618530277
2015-04-10,28.315643310546875,31.774999618530277,31.802499771118164,31.315000534057617,31.487499237060547,160752000,31.630999755859374,31.40599994659424,31.490445841402824,31.39734618600389,54.56051641487889,0.09309965539893383,0.08180371445837013,32.184298412967,30.69595137340995,0.004266758264414028,0.2122782761073415,31.712499618530277
2015-04-13,28.259939193725586,31.712499618530277,32.14250183105469,31.65250015258789,32.092498779296875,145460400,31.605999755859376,31.495999908447267,31.524607960960893,31.42069088470955,53.776007912514316,0.10391707625134217,0.08622638681696454,32.19017105929895,30.77157878048376,-0.001966955177036489,0.20782545836135857,31.575000762939453
2015-04-14,28.13741111755371,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400,31.62049980163574,31.49424991607666,31.532360699726823,31.432121246059914,52.004418103709234,0.10023945366690867,0.08902900018695337,32.19909693661211,30.796403055758496,-0.004335793685291245,0.20791985162455487,31.69499969482422
2015-04-15,28.24435043334961,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600,31.67949981689453,31.552999877929686,31.55738208358796,31.451593723746157,53.44585601409155,0.10578835984180301,0.0923808721179233,32.191544969439036,30.79745496952581,0.003800441139675703,0.170884254314683,31.542499542236328
2015-04-16,28.108449935913086,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000,31.65999984741211,31.60099983215332,31.555092461841557,31.458327488078762,51.33580648794809,0.09676497376279514,0.09325769244689767,32.10246052598015,30.829039336690744,-0.004811489321856488,0.1715471261854861,31.1875
2015-04-17,27.79209327697754,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000,31.542499923706053,31.586749839782716,31.498539775404396,31.438266192665523,46.71248802625498,0.06027358273887273,0.0866608705052927,32.049971164713945,30.81277869795695,-0.011254642066681253,0.1754572220804875,31.899999618530277
2015-04-20,28.427024841308594,31.899999618530277,32.029998779296875,31.292499542236328,31.392499923706055,188217200,31.579999923706055,31.592999839782713,31.56030282819299,31.472468668655505,55.39521921858488,0.0878341595374863,0.08689552831173142,32.104081906309716,30.801167880067236,0.022845679151271447,0.16899763436522222,31.727500915527344
2015-04-21,28.2733097076416,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,31.610499954223634,31.615499877929686,31.586025610859817,31.491359946201566,53.137759384448,0.0946656646582511,0.08844955558103536,32.09305572562002,30.804694175197852,-0.0054074829174207695,0.15535303071058026,32.154998779296875
2015-04-22,28.654273986816406,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000,31.702499771118163,31.69099979400635,31.67355994446552,31.5405183782827,57.73465806444927,0.13304156618281837,0.09736795770139196,32.18177437272427,30.764225344988134,0.013474047795561273,0.16267594962811263,32.41749954223633
2015-04-23,28.888193130493164,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,31.877499771118163,31.768749809265138,31.78801219027641,31.60547994598297,60.309272754860515,0.18253224429344073,0.11440081501980172,32.311343723009315,30.79190601759127,0.008163606683402103,0.16236154151294724,32.56999969482422
2015-04-24,29.024091720581055,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,32.153999710083006,31.84824981689453,31.908317960206844,31.676925853304546,61.76639987496168,0.23139210690229817,0.13779907339630101,32.471784622262476,30.782465141226293,0.004704254021479892,0.15043243976852105,33.162498474121094
2015-04-27,29.552074432373047,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,32.40649948120117,31.993249702453614,32.101268808501345,31.786968269661326,66.85733616140786,0.3143005388400191,0.17309936648504465,32.743112072775624,30.746137538125257,0.018191550041402937,0.1545988735696527,32.63999938964844
2015-04-28,29.08646583557129,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,32.58899917602539,32.09974956512451,32.18415043637013,31.850155760030745,59.35199333283816,0.33399467633938684,0.2052784284559131,32.86551041784424,30.728489063356935,-0.01575572132722136,0.17347510666561425,32.15999984741211
2015-04-29,28.658716201782227,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,32.58999938964844,32.1462495803833,32.18043496114582,31.873107173910846,53.419204937195154,0.3073277872349749,0.22568830021172545,32.880114597032396,30.819134861280595,-0.014705868603311245,0.18684204729621928,31.287500381469727
2015-04-30,27.88121223449707,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,32.36399955749512,32.12074966430664,32.04306041042642,31.82972889298928,44.677074086293295,0.2133315174371404,0.22321694365680847,32.86121809162803,30.86053140483193,-0.027129958646830987,0.2212602242882124,32.23749923706055
2015-05-01,28.7277774810791,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400,32.29749946594238,32.2257495880127,32.07297407606244,31.859934103661228,53.58404043552153,0.21303997240120864,0.22118154940568852,32.88831633073085,30.924183097064553,0.030363526776126415,0.2580225202030268,32.17499923706055
2015-05-04,28.672088623046875,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200,32.099999618530276,32.25324954986572,32.08867025467753,31.88327226169081,52.97970807522394,0.2053979929867218,0.2180248381218952,32.91146457871562,30.934784810932815,-0.0019387359900469026,0.2572074743108352,31.450000762939453
2015-05-05,28.026020050048828,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600,31.861999893188475,32.22549953460693,31.990413409794748,31.851178076598114,46.437148386383925,0.13923533319663406,0.202266937136843,32.913561878486696,30.927437534049925,-0.022532975642964748,0.27614412992699594,31.252500534057617
2015-05-06,27.850025177001953,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000,31.680500030517578,32.13524971008301,31.876888351989038,31.806831591965484,44.81360749077377,0.07005676002355443,0.17582490171418527,32.923577832914674,30.90267167117468,-0.006279816346286715,0.2766671765242987,31.315000534057617
2015-05-07,28.02228355407715,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600,31.686000061035156,32.02499980926514,31.79044407230728,31.770399661750087,45.46341204445767,0.02004441055719397,0.14466880348278702,32.934463460605365,30.85928615792491,0.00199983997862474,0.2723787446293546,31.905000686645508
2015-05-08,28.550247192382812,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600,31.619500350952148,31.958499908447266,31.808068166820853,31.78037010803864,51.293732005417645,0.027698058782213764,0.12127465454267237,32.939455795883276,30.867293929458523,0.018840815664244337,0.2664548536674505,31.57999992370605
2015-05-11,28.259416580200195,31.57999992370605,31.889999389648438,31.407499313354492,31.84749984741211,168143200,31.50050048828125,31.80025005340576,31.772980744803192,31.765527872162153,48.23472035674009,0.007452872641039221,0.09851029816234576,32.93930238832899,30.85419736753038,-0.010186514839208072,0.2691421303600999,31.467500686645508
2015-05-12,28.15875244140625,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000,31.50400047302246,31.68300018310547,31.725983812778935,31.743451784346107,47.1857160709357,-0.017467971567171503,0.07531464421644232,32.9415875427303,30.841162205499682,-0.003562357103620295,0.2619744662910107,31.502500534057617
2015-05-13,28.190067291259766,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800,31.554000473022462,31.61725025177002,31.691601769898732,31.725603543583997,47.56776337436168,-0.034001773685265135,0.05345136063610083,32.942461044666274,30.821038787487048,0.00111225380625668,0.2586632836545068,32.23749923706055
2015-05-14,28.8477840423584,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000,31.73850021362305,31.7122501373291,31.775585995615934,31.763521743100778,54.939456876629556,0.012064252515155971,0.04517393901191186,32.976014509118166,30.856985292517578,0.023331440061664876,0.27917012503107885,32.192501068115234
2015-05-15,28.807518005371094,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000,31.796000289916993,31.70775032043457,31.83972677600044,31.795297989398144,54.43486645721457,0.0444287866022961,0.04502490852998871,32.97740226413244,30.956097644314827,-0.0013958331139278801,0.26566871323868013,32.54750061035156
2015-05-18,29.125185012817383,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600,31.989500427246092,31.745000457763673,31.948615058208304,31.85101670206136,57.733038467247596,0.09759835614694268,0.055539598053379505,33.04017671224972,30.958073295379677,0.011027398631910934,0.26305251657053774,32.51750183105469
2015-05-19,29.09834098815918,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800,32.19950065612793,31.851750564575195,32.03613610018467,31.900385970875682,57.35522786854308,0.13575012930898822,0.07158170430450125,33.09528706892668,30.981963030255443,-0.0009216922569880159,0.2545548754528546,32.51499938964844
2015-05-20,29.096111297607422,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600,32.402000427246094,31.978000450134278,32.10980737548679,31.945912890784776,57.321529218151134,0.16389448470201273,0.09004426038400355,33.13269039043687,30.98055976978042,-7.695675452723538e-05,0.22037176315111476,32.84749984741211
2015-05-21,29.39364242553711,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600,32.524000549316405,32.13125038146973,32.22329852501376,32.01269710979421,60.63133984879316,0.2106014152195499,0.11415569135111282,33.19844560910247,30.957804581632395,0.0102260637861038,0.18540809957977392,33.1349983215332
2015-05-22,29.650907516479492,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000,32.7125,32.2542501449585,32.3635600321706,32.09583053288599,63.28283830546554,0.26772949928460577,0.14487045293781142,33.30091841140381,30.911831642001943,0.008752522275869534,0.18721235951774304,32.404998779296875
2015-05-26,28.99767303466797,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400,32.683999633789064,32.33675003051758,32.369935224036176,32.118731884471984,53.44079289801915,0.25120333956419216,0.16613703026308757,33.171202051546096,30.965798032377243,-0.022031072256367912,0.18593650790352423,33.0099983215332
2015-05-27,29.539060592651367,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800,32.78249893188477,32.49099979400635,32.46840646980495,32.18475162055059,59.115864845444946,0.28365484925435425,0.18964059406134093,33.23875700765826,30.93524296945356,0.018669944916734682,0.1938358565362254,32.94499969482422
2015-05-28,29.48088264465332,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200,32.868498992919925,32.63524971008301,32.5417285044233,32.24106629271901,58.293770313034095,0.3006622117042852,0.2118449175899298,33.33726149481061,30.91523846704242,-0.0019690587704933593,0.19534915251295065,32.56999969482422
2015-05-29,29.14532470703125,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000,32.81299896240235,32.66849975585937,32.546077918331136,32.26543172991199,53.657586790571266,0.2806461884191478,0.22560517175577338,33.35174630213534,31.02900359105314,-0.011382607481368878,0.19199954088861604,32.6349983215332
2015-06-01,29.2034969329834,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200,32.712998962402345,32.71274948120117,32.55975798036222,32.29280703299504,54.335501046838544,0.26695094736717806,0.23387432687805432,33.38766113722078,31.032838664414957,0.001995659420264362,0.18437904477306577,32.4900016784668
2015-06-02,29.07373046875,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400,32.72999954223633,32.70699958801269,32.54902624160908,32.30741404377073,52.490833772829525,0.24161219783835008,0.2354219010701135,33.409515398279396,31.042484647496977,-0.004442979945573744,0.1849691347911238,32.529998779296875
2015-06-03,29.10952377319336,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000,32.63399963378906,32.70824928283692,32.546098939714895,32.32390180195785,52.965194761424925,0.22219713775704264,0.23277694840749932,33.414501032178606,31.14549881523351,0.0012310587492700975,0.18495441459119466,32.34000015258789
2015-06-04,28.939502716064453,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400,32.5129997253418,32.69074935913086,32.514391434003045,32.32509427237489,50.39128327757037,0.18929716162815424,0.22408099105163032,33.366283436078064,31.302466373187073,-0.005840720376230291,0.16064236408301585,32.162498474121094
2015-06-05,28.78067398071289,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200,32.43149948120117,32.62224922180176,32.460254055559666,32.313050139170905,48.04238464250814,0.1472039163887615,0.20870557611905655,33.301809891403934,31.451689711867548,-0.005488610934734073,0.1623961447687937,31.950000762939453
2015-06-08,28.59051513671875,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200,32.29449996948242,32.503749465942384,32.38175354900271,32.28615759278339,45.318901406081,0.09559595621932004,0.18608365213910927,33.299667727407154,31.458331883493724,-0.006607002604372414,0.15626458473425725,31.854999542236328
2015-06-09,28.50550079345703,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600,32.16749954223633,32.44874954223633,32.30071447103865,32.25421995940953,44.114851239819785,0.04649451162912044,0.15816582403711152,33.27258401370751,31.512915559046395,-0.0029734340668098325,0.1564163960109205,32.220001220703125
2015-06-10,28.832120895385742,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200,32.105500030517575,32.36974983215332,32.28829704791011,32.25168523802387,49.64983631964737,0.036611809886245794,0.1338550212069384,33.207032350944814,31.65371727521486,0.011458222687551478,0.16572152818507066,32.147499084472656
2015-06-11,28.767244338989258,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600,32.06699981689453,32.28999977111816,32.26663582276589,32.24396774516822,48.619750534334514,0.022668077597671754,0.11161763248508508,33.1280947247884,31.797154756412777,-0.0022502213992432463,0.15820515234824117,31.792499542236328
2015-06-12,28.44957733154297,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800,31.993000030517578,32.212249755859375,32.1936917796075,32.21052565606215,43.82526714244322,-0.016833876454654728,0.08592733069713712,33.16186440263104,31.718885109087708,-0.01104283544121143,0.15562983844564343,31.729999542236328
2015-06-15,28.393651962280273,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600,31.94899978637695,32.12174987792969,32.122354512319625,32.174931129112096,43.02091605415519,-0.0525766167924715,0.0582265411992154,33.196381600099514,31.63811775903135,-0.0019658724825007967,0.12880008611948437,31.899999618530277
2015-06-16,28.5457706451416,31.899999618530277,31.962499618530273,31.592500686645508,31.75749969482422,125976400,31.957999801635744,32.06274967193603,32.088146067121265,32.15456583203196,45.927934728758714,-0.06641976491069812,0.0332972799772327,33.19294049262732,31.576808767321403,0.005357708123117311,0.09687086698017243,31.825000762939453
2015-06-17,28.478652954101562,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400,31.878999710083008,31.99224987030029,32.04766217417021,32.13015360469178,44.841013716477676,-0.08249143052156427,0.010139537877473303,33.19128977512995,31.509209378007252,-0.0023510613319023266,0.09684972933812809,31.96999931335449
2015-06-18,28.60841178894043,31.96999931335449,32.07749938964844,31.80500030517578,31.8075008392334,141628800,31.843499755859376,31.955249786376953,32.03571404173702,32.11829032385198,47.43126729699073,-0.08257628211495671,-0.008403626121012699,33.17615132778781,31.46984781772001,0.004556120877894365,0.09183146571892335,31.649999618530277
2015-06-19,28.32206153869629,31.649999618530277,31.954999923706055,31.600000381469727,31.927499771118164,218867600,31.814999771118163,31.903999900817873,31.976373361243674,32.08360212345778,42.669046456766004,-0.10722876221410615,-0.028168653339631394,33.128626455697926,31.39762266692171,-0.010009374466596888,0.09740562997546484,31.90250015258789
2015-06-22,28.54800796508789,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200,31.849499893188476,31.899249839782716,31.965008252219707,32.0701871626526,47.17590845330003,-0.10517891043289396,-0.04357070475828391,32.98116639827681,31.42183290744829,0.007977900066380439,0.10568792884028334,31.75749969482422
2015-06-23,28.418258666992188,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600,31.820999908447266,31.889499855041503,31.933083858774246,32.04702512799865,44.98874745751365,-0.11394126922440506,-0.05764481765150814,32.96588846345044,31.37236093382739,-0.004545112673619345,0.10586653154470656,32.02750015258789
2015-06-24,28.659868240356445,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600,31.861499786376953,31.87024974822998,31.947609442437884,32.04557883352378,49.668078803548866,-0.09796939108589342,-0.0657097323383852,32.818410330540075,31.42158924984322,0.008501943174313409,0.11227229085773548,31.875
2015-06-25,28.523408889770508,31.875,32.29999923706055,31.875,32.21500015258789,127752400,31.842499923706054,31.842999839782713,31.9364387589859,32.03294336437387,47.22469394312641,-0.09650460538797034,-0.07186870694830223,32.65997120350648,31.473028407394406,-0.004761537799120696,0.11170836445658061,31.6875
2015-06-26,28.355615615844727,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200,31.85,31.83249988555908,31.898140488372686,32.007354967012844,44.33671697214916,-0.10921447864015832,-0.07933786128667344,32.59021809660791,31.45453154481055,-0.00588235294117645,0.11099531626052009,31.13249969482422
2015-06-29,27.858972549438477,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600,31.695999908447266,31.77274990081787,31.780349597057537,31.94255087277665,37.10371473598555,-0.16220127571911291,-0.09591054417316133,32.56626927673747,31.328230502010083,-0.01751480253020221,0.13222351114969258,31.357500076293945
2015-06-30,28.060314178466797,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800,31.61599998474121,31.71849994659424,31.71529582463237,31.899213776740893,41.28562065457484,-0.1839179521085228,-0.11351202576023364,32.50788040513745,31.273369213392826,0.007227186498844906,0.12514974649662067,31.649999618530277
